COM;REG;DEP;NCC;NCCENR;LIBELLE
55030;;;BAUDIGNECOURT;Baudignécourt;Baudignécourt
55031;44;55;BAUDONVILLIERS;Baudonvilliers;Baudonvilliers
55032;44;55;BAUDREMONT;Baudrémont;Baudrémont
55033;44;55;BAULNY;Baulny;Baulny
55034;44;55;BAZEILLES SUR OTHAIN;Bazeilles-sur-Othain;Bazeilles-sur-Othain
55035;44;55;BAZINCOURT SUR SAULX;Bazincourt-sur-Saulx;Bazincourt-sur-Saulx
55036;44;55;BEAUCLAIR;Beauclair;Beauclair
55037;44;55;BEAUFORT EN ARGONNE;Beaufort-en-Argonne;Beaufort-en-Argonne
55038;44;55;BEAULIEU EN ARGONNE;Beaulieu-en-Argonne;Beaulieu-en-Argonne
55039;44;55;BEAUMONT EN VERDUNOIS;Beaumont-en-Verdunois;Beaumont-en-Verdunois
55040;44;55;BEAUSITE;Beausite;Beausite
55041;44;55;BEHONNE;Behonne;Behonne
55042;44;55;BELLERAY;Belleray;Belleray
55043;44;55;BELLEVILLE SUR MEUSE;Belleville-sur-Meuse;Belleville-sur-Meuse
55044;44;55;BELRAIN;Belrain;Belrain
55045;44;55;BELRUPT EN VERDUNOIS;Belrupt-en-Verdunois;Belrupt-en-Verdunois
55046;44;55;BENEY EN WOEVRE;Beney-en-Woëvre;Beney-en-Woëvre
55047;44;55;BETHELAINVILLE;Béthelainville;Béthelainville
55048;44;55;BETHINCOURT;Béthincourt;Béthincourt
55049;44;55;BEUREY SUR SAULX;Beurey-sur-Saulx;Beurey-sur-Saulx
55050;44;55;BEZONVAUX;Bezonvaux;Bezonvaux
55051;44;55;BIENCOURT SUR ORGE;Biencourt-sur-Orge;Biencourt-sur-Orge
55052;;;BILLY SOUS LES COTES;Billy-sous-les-Côtes;Billy-sous-les-Côtes
55053;44;55;BILLY SOUS MANGIENNES;Billy-sous-Mangiennes;Billy-sous-Mangiennes
55054;44;55;BISLEE;Bislée;Bislée
55055;44;55;BLANZEE;Blanzée;Blanzée
55056;;;BLERCOURT;Blercourt;Blercourt
55057;44;55;BOINVILLE EN WOEVRE;Boinville-en-Woëvre;Boinville-en-Woëvre
55058;44;55;BONCOURT SUR MEUSE;Boncourt-sur-Meuse;Boncourt-sur-Meuse
55059;44;55;BONNET;Bonnet;Bonnet
55060;44;55;BONZEE;Bonzée;Bonzée
55061;44;55;BOUCHON SUR SAULX;Bouchon-sur-Saulx;Le Bouchon-sur-Saulx
55062;44;55;BOUCONVILLE SUR MADT;Bouconville-sur-Madt;Bouconville-sur-Madt
55063;44;55;BOULIGNY;Bouligny;Bouligny
55064;44;55;BOUQUEMONT;Bouquemont;Bouquemont
55065;44;55;BOUREUILLES;Boureuilles;Boureuilles
55066;44;55;BOVEE SUR BARBOURE;Bovée-sur-Barboure;Bovée-sur-Barboure
55067;44;55;BOVIOLLES;Boviolles;Boviolles
55068;44;55;BRABANT EN ARGONNE;Brabant-en-Argonne;Brabant-en-Argonne
55069;44;55;BRABANT LE ROI;Brabant-le-Roi;Brabant-le-Roi
55070;44;55;BRABANT SUR MEUSE;Brabant-sur-Meuse;Brabant-sur-Meuse
55071;44;55;BRANDEVILLE;Brandeville;Brandeville
55072;44;55;BRAQUIS;Braquis;Braquis
55073;44;55;BRAS SUR MEUSE;Bras-sur-Meuse;Bras-sur-Meuse
55075;44;55;BRAUVILLIERS;Brauvilliers;Brauvilliers
55076;44;55;BREHEVILLE;Bréhéville;Bréhéville
55077;44;55;BREUX;Breux;Breux
55078;44;55;BRIEULLES SUR MEUSE;Brieulles-sur-Meuse;Brieulles-sur-Meuse
55079;44;55;BRILLON EN BARROIS;Brillon-en-Barrois;Brillon-en-Barrois
55080;44;55;BRIXEY AUX CHANOINES;Brixey-aux-Chanoines;Brixey-aux-Chanoines
55081;44;55;BRIZEAUX;Brizeaux;Brizeaux
55082;44;55;BROCOURT EN ARGONNE;Brocourt-en-Argonne;Brocourt-en-Argonne
55083;44;55;BROUENNES;Brouennes;Brouennes
55084;44;55;BROUSSEY EN BLOIS;Broussey-en-Blois;Broussey-en-Blois
55085;44;55;BROUSSEY RAULECOURT;Broussey-Raulecourt;Broussey-Raulecourt
55086;;;BULAINVILLE;Bulainville;Bulainville
55087;44;55;BURE;Bure;Bure
55088;44;55;BUREY EN VAUX;Burey-en-Vaux;Burey-en-Vaux
55089;44;55;BUREY LA COTE;Burey-la-Côte;Burey-la-Côte
55092;;;BUXERULLES;Buxerulles;Buxerulles
55093;44;55;BUXIERES SOUS LES COTES;Buxières-sous-les-Côtes;Buxières-sous-les-Côtes
55094;44;55;BUZY DARMONT;Buzy-Darmont;Buzy-Darmont
55095;44;55;CESSE;Cesse;Cesse
55096;44;55;CHAILLON;Chaillon;Chaillon
55097;44;55;CHALAINES;Chalaines;Chalaines
55099;44;55;CHAMPNEUVILLE;Champneuville;Champneuville
55100;44;55;CHAMPOUGNY;Champougny;Champougny
55101;44;55;CHARDOGNE;Chardogne;Chardogne
55102;44;55;CHARNY SUR MEUSE;Charny-sur-Meuse;Charny-sur-Meuse
55103;44;55;CHARPENTRY;Charpentry;Charpentry
55104;44;55;CHASSEY BEAUPRE;Chassey-Beaupré;Chassey-Beaupré
55105;44;55;CHATILLON SOUS LES COTES;Châtillon-sous-les-Côtes;Châtillon-sous-les-Côtes
55106;44;55;CHATTANCOURT;Chattancourt;Chattancourt
55107;44;55;CHAUMONT DEVANT DAMVILLERS;Chaumont-devant-Damvillers;Chaumont-devant-Damvillers
55108;44;55;CHAUMONT SUR AIRE;Chaumont-sur-Aire;Chaumont-sur-Aire
55109;44;55;CHAUVENCY LE CHATEAU;Chauvency-le-Château;Chauvency-le-Château
55110;44;55;CHAUVENCY SAINT HUBERT;Chauvency-Saint-Hubert;Chauvency-Saint-Hubert
55111;44;55;CHAUVONCOURT;Chauvoncourt;Chauvoncourt
55112;;;CHENNEVIERES;Chennevières;Chennevières
55113;44;55;CHEPPY;Cheppy;Cheppy
55114;44;55;CHONVILLE MALAUMONT;Chonville-Malaumont;Chonville-Malaumont
55115;44;55;CIERGES SOUS MONTFAUCON;Cierges-sous-Montfaucon;Cierges-sous-Montfaucon
55116;44;55;CLAON;Claon;Le Claon
55117;44;55;CLERMONT EN ARGONNE;Clermont-en-Argonne;Clermont-en-Argonne
55118;44;55;CLERY LE GRAND;Cléry-le-Grand;Cléry-le-Grand
55119;44;55;CLERY LE PETIT;Cléry-le-Petit;Cléry-le-Petit
55120;44;55;COMBLES EN BARROIS;Combles-en-Barrois;Combles-en-Barrois
55121;44;55;COMBRES SOUS LES COTES;Combres-sous-les-Côtes;Combres-sous-les-Côtes
55122;44;55;COMMERCY;Commercy;Commercy
55123;44;55;HAUTS DE CHEE;Hauts-de-Chée;Les Hauts-de-Chée
55124;44;55;CONSENVOYE;Consenvoye;Consenvoye
55125;44;55;CONTRISSON;Contrisson;Contrisson
55126;;;CORNIEVILLE;Corniéville;Corniéville
55127;44;55;COURCELLES EN BARROIS;Courcelles-en-Barrois;Courcelles-en-Barrois
55128;44;55;COURCELLES SUR AIRE;Courcelles-sur-Aire;Courcelles-sur-Aire
55129;44;55;COUROUVRE;Courouvre;Courouvre
55131;;;COUSANCES AU BOIS;Cousances-au-Bois;Cousances-au-Bois
55132;44;55;COUSANCES LES FORGES;Cousances-les-Forges;Cousances-les-Forges
55133;44;55;COUVERTPUIS;Couvertpuis;Couvertpuis
55134;44;55;COUVONGES;Couvonges;Couvonges
55136;;;CREUE;Creuë;Creuë
55137;44;55;CUISY;Cuisy;Cuisy
55138;44;55;CULEY;Culey;Culey
55139;44;55;CUMIERES LE MORT HOMME;Cumières-le-Mort-Homme;Cumières-le-Mort-Homme
55140;44;55;CUNEL;Cunel;Cunel
55141;44;55;DAGONVILLE;Dagonville;Dagonville
55142;44;55;DAINVILLE BERTHELEVILLE;Dainville-Bertheléville;Dainville-Bertheléville
55143;44;55;DAMLOUP;Damloup;Damloup
55144;44;55;DAMMARIE SUR SAULX;Dammarie-sur-Saulx;Dammarie-sur-Saulx
55145;44;55;DAMVILLERS;Damvillers;Damvillers
55146;44;55;DANNEVOUX;Dannevoux;Dannevoux
55148;44;55;DELOUZE ROSIERES;Delouze-Rosières;Delouze-Rosières
55149;44;55;DELUT;Delut;Delut
55150;44;55;DEMANGE BAUDIGNECOURT;Demange-Baudignécourt;Demange-Baudignécourt
55151;;;DEUXNOUDS AUX BOIS;Deuxnouds-aux-Bois;Deuxnouds-aux-Bois
55152;;;DEUXNOUDS DEVANT BEAUZEE;Deuxnouds-devant-Beauzée;Deuxnouds-devant-Beauzée
55153;44;55;DIEPPE SOUS DOUAUMONT;Dieppe-sous-Douaumont;Dieppe-sous-Douaumont
55154;44;55;DIEUE SUR MEUSE;Dieue-sur-Meuse;Dieue-sur-Meuse
55155;44;55;DOMBASLE EN ARGONNE;Dombasle-en-Argonne;Dombasle-en-Argonne
55156;44;55;DOMBRAS;Dombras;Dombras
55157;44;55;DOMMARTIN LA MONTAGNE;Dommartin-la-Montagne;Dommartin-la-Montagne
55158;44;55;DOMMARY BARONCOURT;Dommary-Baroncourt;Dommary-Baroncourt
55159;44;55;DOMPCEVRIN;Dompcevrin;Dompcevrin
55160;44;55;DOMPIERRE AUX BOIS;Dompierre-aux-Bois;Dompierre-aux-Bois
55161;;;DOMREMY AUX BOIS;Domremy-aux-Bois;Domremy-aux-Bois
55162;44;55;DOMREMY LA CANNE;Domremy-la-Canne;Domremy-la-Canne
55163;44;55;DONCOURT AUX TEMPLIERS;Doncourt-aux-Templiers;Doncourt-aux-Templiers
55164;;;DOUAUMONT;Douaumont;Douaumont
55165;44;55;DOULCON;Doulcon;Doulcon
55166;44;55;DUGNY SUR MEUSE;Dugny-sur-Meuse;Dugny-sur-Meuse
55167;44;55;DUN SUR MEUSE;Dun-sur-Meuse;Dun-sur-Meuse
55168;44;55;DUZEY;Duzey;Duzey
55169;44;55;ECOUVIEZ;Écouviez;Écouviez
55170;44;55;ECUREY EN VERDUNOIS;Écurey-en-Verdunois;Écurey-en-Verdunois
55171;44;55;EIX;Eix;Eix
55172;44;55;EPARGES;Éparges;Les Éparges
55173;44;55;EPIEZ SUR MEUSE;Épiez-sur-Meuse;Épiez-sur-Meuse
55174;44;55;EPINONVILLE;Épinonville;Épinonville
55175;44;55;ERIZE LA BRULEE;Érize-la-Brûlée;Érize-la-Brûlée
55176;;;ERIZE LA GRANDE;Érize-la-Grande;Érize-la-Grande
55177;44;55;ERIZE LA PETITE;Érize-la-Petite;Érize-la-Petite
55178;44;55;ERIZE SAINT DIZIER;Érize-Saint-Dizier;Érize-Saint-Dizier
55179;44;55;ERNEVILLE AUX BOIS;Erneville-aux-Bois;Erneville-aux-Bois
55180;44;55;ESNES EN ARGONNE;Esnes-en-Argonne;Esnes-en-Argonne
55181;44;55;ETAIN;Étain;Étain
55182;44;55;ETON;Éton;Éton
55183;44;55;ETRAYE;Étraye;Étraye
55184;44;55;EUVILLE;Euville;Euville
55185;44;55;EVRES;Èvres;Èvres
55186;44;55;FAINS VEEL;Fains-Véel;Fains-Véel
55188;44;55;FLASSIGNY;Flassigny;Flassigny
55189;44;55;FLEURY DEVANT DOUAUMONT;Fleury-devant-Douaumont;Fleury-devant-Douaumont
55190;;;FLEURY SUR AIRE;Fleury-sur-Aire;Fleury-sur-Aire
55191;44;55;FOAMEIX ORNEL;Foameix-Ornel;Foameix-Ornel
55192;44;55;FONTAINES SAINT CLAIR;Fontaines-Saint-Clair;Fontaines-Saint-Clair
55193;44;55;FORGES SUR MEUSE;Forges-sur-Meuse;Forges-sur-Meuse
55194;44;55;FOUCAUCOURT SUR THABAS;Foucaucourt-sur-Thabas;Foucaucourt-sur-Thabas
55195;44;55;FOUCHERES AUX BOIS;Fouchères-aux-Bois;Fouchères-aux-Bois
55196;44;55;FREMEREVILLE SOUS LES COTES;Frémeréville-sous-les-Côtes;Frémeréville-sous-les-Côtes
55197;44;55;FRESNES AU MONT;Fresnes-au-Mont;Fresnes-au-Mont
55198;44;55;FRESNES EN WOEVRE;Fresnes-en-Woëvre;Fresnes-en-Woëvre
55199;44;55;FROIDOS;Froidos;Froidos
55200;44;55;FROMEREVILLE LES VALLONS;Fromeréville-les-Vallons;Fromeréville-les-Vallons
55201;44;55;FROMEZEY;Fromezey;Fromezey
55202;44;55;FUTEAU;Futeau;Futeau
55203;;;GENICOURT SOUS CONDE;Génicourt-sous-Condé;Génicourt-sous-Condé
55204;44;55;GENICOURT SUR MEUSE;Génicourt-sur-Meuse;Génicourt-sur-Meuse
55205;;;GERAUVILLIERS;Gérauvilliers;Gérauvilliers
55206;44;55;GERCOURT ET DRILLANCOURT;Gercourt-et-Drillancourt;Gercourt-et-Drillancourt
55207;44;55;GERY;Géry;Géry
55208;44;55;GESNES EN ARGONNE;Gesnes-en-Argonne;Gesnes-en-Argonne
55210;44;55;GIMECOURT;Gimécourt;Gimécourt
55211;44;55;GINCREY;Gincrey;Gincrey
55212;44;55;GIRAUVOISIN;Girauvoisin;Girauvoisin
55213;;;GIRONVILLE SOUS LES COTES;Gironville-sous-les-Côtes;Gironville-sous-les-Côtes
55214;44;55;GIVRAUVAL;Givrauval;Givrauval
55215;44;55;GONDRECOURT LE CHATEAU;Gondrecourt-le-Château;Gondrecourt-le-Château
55216;44;55;GOURAINCOURT;Gouraincourt;Gouraincourt
55217;44;55;GOUSSAINCOURT;Goussaincourt;Goussaincourt
55218;44;55;GREMILLY;Gremilly;Gremilly
55219;44;55;GRIMAUCOURT EN WOEVRE;Grimaucourt-en-Woëvre;Grimaucourt-en-Woëvre
55220;44;55;GRIMAUCOURT PRES SAMPIGNY;Grimaucourt-près-Sampigny;Grimaucourt-près-Sampigny
55221;44;55;GUERPONT;Guerpont;Guerpont
55222;44;55;GUSSAINVILLE;Gussainville;Gussainville
55223;;;HADONVILLE LES LACHAUSSEE;Hadonville-lès-Lachaussée;Hadonville-lès-Lachaussée
55224;44;55;HAIRONVILLE;Haironville;Haironville
55225;44;55;HALLES SOUS LES COTES;Halles-sous-les-Côtes;Halles-sous-les-Côtes
55226;44;55;HAN LES JUVIGNY;Han-lès-Juvigny;Han-lès-Juvigny
55228;44;55;HANNONVILLE SOUS LES COTES;Hannonville-sous-les-Côtes;Hannonville-sous-les-Côtes
55229;44;55;HAN SUR MEUSE;Han-sur-Meuse;Han-sur-Meuse
55230;;;HARAUMONT;Haraumont;Haraumont
55231;;;HARGEVILLE SUR CHEE;Hargeville-sur-Chée;Hargeville-sur-Chée
55232;44;55;HARVILLE;Harville;Harville
55233;;;HATTONCHATEL;Hattonchâtel;Hattonchâtel
55234;;;HATTONVILLE;Hattonville;Hattonville
55235;;;HAUCOURT LA RIGOLE;Haucourt-la-Rigole;Haucourt-la-Rigole
55236;44;55;HAUDAINVILLE;Haudainville;Haudainville
55237;44;55;HAUDIOMONT;Haudiomont;Haudiomont
55238;;;HAUMONT LES LACHAUSSEE;Haumont-lès-Lachaussée;Haumont-lès-Lachaussée
55239;44;55;HAUMONT PRES SAMOGNEUX;Haumont-près-Samogneux;Haumont-près-Samogneux
55240;;;HAUTECOURT LES BROVILLE;Hautecourt-lès-Broville;Hautecourt-lès-Broville
55241;44;55;HEIPPES;Heippes;Heippes
55242;44;55;HENNEMONT;Hennemont;Hennemont
55243;44;55;HERBEUVILLE;Herbeuville;Herbeuville
55244;44;55;HERMEVILLE EN WOEVRE;Herméville-en-Woëvre;Herméville-en-Woëvre
55245;44;55;HEUDICOURT SOUS LES COTES;Heudicourt-sous-les-Côtes;Heudicourt-sous-les-Côtes
55246;44;55;HEVILLIERS;Hévilliers;Hévilliers
55247;44;55;HORVILLE EN ORNOIS;Horville-en-Ornois;Horville-en-Ornois
55248;44;55;HOUDELAINCOURT;Houdelaincourt;Houdelaincourt
55249;;;HOUDELAUCOURT SUR OTHAIN;Houdelaucourt-sur-Othain;Houdelaucourt-sur-Othain
55250;44;55;INOR;Inor;Inor
55251;44;55;IPPECOURT;Ippécourt;Ippécourt
55252;44;55;IRE LE SEC;Iré-le-Sec;Iré-le-Sec
55253;44;55;ISLETTES;Islettes;Les Islettes
55254;44;55;TROIS DOMAINES;Trois-Domaines;Les Trois-Domaines
55255;44;55;JAMETZ;Jametz;Jametz
55256;44;55;JONVILLE EN WOEVRE;Jonville-en-Woëvre;Jonville-en-Woëvre
55257;44;55;JOUY EN ARGONNE;Jouy-en-Argonne;Jouy-en-Argonne
55258;44;55;GEVILLE;Geville;Geville
55259;;;JUBECOURT;Jubécourt;Jubécourt
55260;44;55;JULVECOURT;Julvécourt;Julvécourt
55261;44;55;JUVIGNY EN PERTHOIS;Juvigny-en-Perthois;Juvigny-en-Perthois
55262;44;55;JUVIGNY SUR LOISON;Juvigny-sur-Loison;Juvigny-sur-Loison
55263;44;55;KOEUR LA GRANDE;Kœur-la-Grande;Kœur-la-Grande
55264;44;55;KOEUR LA PETITE;Kœur-la-Petite;Kœur-la-Petite
55265;44;55;LABEUVILLE;Labeuville;Labeuville
55266;44;55;LACHALADE;Lachalade;Lachalade
55267;44;55;LACHAUSSEE;Lachaussée;Lachaussée
55268;44;55;LACROIX SUR MEUSE;Lacroix-sur-Meuse;Lacroix-sur-Meuse
55269;44;55;LAHAYMEIX;Lahaymeix;Lahaymeix
55270;44;55;LAHAYVILLE;Lahayville;Lahayville
55271;44;55;LAHEYCOURT;Laheycourt;Laheycourt
55272;44;55;LAIMONT;Laimont;Laimont
55273;;;LAMARCHE EN WOEVRE;Lamarche-en-Woëvre;Lamarche-en-Woëvre
55274;44;55;LAMORVILLE;Lamorville;Lamorville
55275;44;55;LAMOUILLY;Lamouilly;Lamouilly
55276;44;55;LANDRECOURT LEMPIRE;Landrecourt-Lempire;Landrecourt-Lempire
55278;44;55;LANEUVILLE AU RUPT;Laneuville-au-Rupt;Laneuville-au-Rupt
55279;44;55;LANEUVILLE SUR MEUSE;Laneuville-sur-Meuse;Laneuville-sur-Meuse
55280;44;55;LANHERES;Lanhères;Lanhères
55281;44;55;LATOUR EN WOEVRE;Latour-en-Woëvre;Latour-en-Woëvre
55282;44;55;LAVALLEE;Lavallée;Lavallée
55283;;;LAVIGNEVILLE;Lavignéville;Lavignéville
55284;44;55;LAVINCOURT;Lavincourt;Lavincourt
55285;44;55;LAVOYE;Lavoye;Lavoye
55286;44;55;LEMMES;Lemmes;Lemmes
55287;;;LEMPIRE AUX BOIS;Lempire-aux-Bois;Lempire-aux-Bois
55288;44;55;LEROUVILLE;Lérouville;Lérouville
55289;44;55;LEVONCOURT;Levoncourt;Levoncourt
55290;44;55;LIGNIERES SUR AIRE;Lignières-sur-Aire;Lignières-sur-Aire
55291;44;55;LIGNY EN BARROIS;Ligny-en-Barrois;Ligny-en-Barrois
55292;44;55;LINY DEVANT DUN;Liny-devant-Dun;Liny-devant-Dun
55293;44;55;LION DEVANT DUN;Lion-devant-Dun;Lion-devant-Dun
55294;;;LIOUVILLE;Liouville;Liouville
55295;44;55;LISLE EN BARROIS;Lisle-en-Barrois;Lisle-en-Barrois
55296;44;55;ISLE EN RIGAULT;Isle-en-Rigault;L'Isle-en-Rigault
55297;44;55;LISSEY;Lissey;Lissey
55298;44;55;LOISEY;Loisey;Loisey
55299;44;55;LOISON;Loison;Loison
55300;44;55;LONGEAUX;Longeaux;Longeaux
55301;44;55;LONGCHAMPS SUR AIRE;Longchamps-sur-Aire;Longchamps-sur-Aire
55302;44;55;LONGEVILLE EN BARROIS;Longeville-en-Barrois;Longeville-en-Barrois
55303;44;55;LOUPMONT;Loupmont;Loupmont
55304;44;55;LOUPPY LE CHATEAU;Louppy-le-Château;Louppy-le-Château
55305;;;LOUPPY SUR CHEE;Louppy-sur-Chée;Louppy-sur-Chée
55306;44;55;LOUPPY SUR LOISON;Louppy-sur-Loison;Louppy-sur-Loison
55307;44;55;LOUVEMONT COTE DU POIVRE;Louvemont-Côte-du-Poivre;Louvemont-Côte-du-Poivre
55308;;;LOXEVILLE;Loxéville;Loxéville
55309;;;LUMEVILLE EN ORNOIS;Luméville-en-Ornois;Luméville-en-Ornois
55310;44;55;LUZY SAINT MARTIN;Luzy-Saint-Martin;Luzy-Saint-Martin
55311;44;55;MAIZERAY;Maizeray;Maizeray
55312;44;55;MAIZEY;Maizey;Maizey
55313;44;55;MALANCOURT;Malancourt;Malancourt
55314;;;MALAUMONT;Malaumont;Malaumont
55315;44;55;MANDRES EN BARROIS;Mandres-en-Barrois;Mandres-en-Barrois
55316;44;55;MANGIENNES;Mangiennes;Mangiennes
55317;44;55;MANHEULLES;Manheulles;Manheulles
55318;;;MARATS;Marats;Les Marats
55319;;;MARBOTTE;Marbotte;Marbotte
55320;44;55;MARCHEVILLE EN WOEVRE;Marchéville-en-Woëvre;Marchéville-en-Woëvre
55321;44;55;MARRE;Marre;Marre
55322;44;55;MARSON SUR BARBOURE;Marson-sur-Barboure;Marson-sur-Barboure
55323;44;55;MARTINCOURT SUR MEUSE;Martincourt-sur-Meuse;Martincourt-sur-Meuse
55324;44;55;MARVILLE;Marville;Marville
55325;44;55;MAUCOURT SUR ORNE;Maucourt-sur-Orne;Maucourt-sur-Orne
55326;44;55;MAULAN;Maulan;Maulan
55327;44;55;MAUVAGES;Mauvages;Mauvages
55328;44;55;MAXEY SUR VAISE;Maxey-sur-Vaise;Maxey-sur-Vaise
55329;44;55;MECRIN;Mécrin;Mécrin
55330;44;55;MELIGNY LE GRAND;Méligny-le-Grand;Méligny-le-Grand
55331;44;55;MELIGNY LE PETIT;Méligny-le-Petit;Méligny-le-Petit
55332;44;55;MENAUCOURT;Menaucourt;Menaucourt
55333;44;55;MENIL AUX BOIS;Ménil-aux-Bois;Ménil-aux-Bois
55334;44;55;MENIL LA HORGNE;Ménil-la-Horgne;Ménil-la-Horgne
55335;44;55;MENIL SUR SAULX;Ménil-sur-Saulx;Ménil-sur-Saulx
55336;44;55;MERLES SUR LOISON;Merles-sur-Loison;Merles-sur-Loison
55338;44;55;MILLY SUR BRADON;Milly-sur-Bradon;Milly-sur-Bradon
55339;44;55;MOGEVILLE;Mogeville;Mogeville
55340;44;55;MOGNEVILLE;Mognéville;Mognéville
55341;44;55;MOIREY FLABAS CREPION;Moirey-Flabas-Crépion;Moirey-Flabas-Crépion
55342;;;MONDRECOURT;Mondrecourt;Mondrecourt
55343;44;55;MONTBLAINVILLE;Montblainville;Montblainville
55344;44;55;MONTBRAS;Montbras;Montbras
55345;44;55;MONT DEVANT SASSEY;Mont-devant-Sassey;Mont-devant-Sassey
55346;44;55;MONTFAUCON D ARGONNE;Montfaucon-d'Argonne;Montfaucon-d'Argonne
55347;44;55;MONTHAIRONS;Monthairons;Les Monthairons
55348;44;55;MONTIERS SUR SAULX;Montiers-sur-Saulx;Montiers-sur-Saulx
55349;44;55;MONTIGNY DEVANT SASSEY;Montigny-devant-Sassey;Montigny-devant-Sassey
55350;44;55;MONTIGNY LES VAUCOULEURS;Montigny-lès-Vaucouleurs;Montigny-lès-Vaucouleurs
55351;44;55;MONTMEDY;Montmédy;Montmédy
55352;44;55;MONTPLONNE;Montplonne;Montplonne
55353;44;55;MONTSEC;Montsec;Montsec
55355;44;55;MONTZEVILLE;Montzéville;Montzéville
55356;44;55;MORANVILLE;Moranville;Moranville
55357;44;55;MORGEMOULIN;Morgemoulin;Morgemoulin
55358;44;55;CHANTERAINE;Chanteraine;Chanteraine
55359;44;55;MORLEY;Morley;Morley
55360;44;55;MOUILLY;Mouilly;Mouilly
55361;44;55;MOULAINVILLE;Moulainville;Moulainville
55362;44;55;MOULINS SAINT HUBERT;Moulins-Saint-Hubert;Moulins-Saint-Hubert
55363;44;55;MOULOTTE;Moulotte;Moulotte
55364;44;55;MOUZAY;Mouzay;Mouzay
55365;44;55;MURVAUX;Murvaux;Murvaux
55366;44;55;VAL D ORNAIN;Val-d'Ornain;Val-d'Ornain
55367;44;55;MUZERAY;Muzeray;Muzeray
55368;44;55;NAIVES EN BLOIS;Naives-en-Blois;Naives-en-Blois
55369;44;55;NAIVES ROSIERES;Naives-Rosières;Naives-Rosières
55370;44;55;NAIX AUX FORGES;Naix-aux-Forges;Naix-aux-Forges
55371;44;55;NANCOIS LE GRAND;Nançois-le-Grand;Nançois-le-Grand
55372;44;55;NANCOIS SUR ORNAIN;Nançois-sur-Ornain;Nançois-sur-Ornain
55373;44;55;NANT LE GRAND;Nant-le-Grand;Nant-le-Grand
55374;44;55;NANT LE PETIT;Nant-le-Petit;Nant-le-Petit
55375;44;55;NANTILLOIS;Nantillois;Nantillois
55376;44;55;NANTOIS;Nantois;Nantois
55377;44;55;NEPVANT;Nepvant;Nepvant
55378;44;55;NETTANCOURT;Nettancourt;Nettancourt
55379;44;55;NEUFOUR;Neufour;Le Neufour
55380;44;55;NEUVILLE EN VERDUNOIS;Neuville-en-Verdunois;Neuville-en-Verdunois
55381;44;55;NEUVILLE LES VAUCOULEURS;Neuville-lès-Vaucouleurs;Neuville-lès-Vaucouleurs
55382;44;55;NEUVILLE SUR ORNAIN;Neuville-sur-Ornain;Neuville-sur-Ornain
55383;44;55;NEUVILLY EN ARGONNE;Neuvilly-en-Argonne;Neuvilly-en-Argonne
55384;44;55;NICEY SUR AIRE;Nicey-sur-Aire;Nicey-sur-Aire
55385;44;55;NIXEVILLE BLERCOURT;Nixéville-Blercourt;Nixéville-Blercourt
55386;44;55;NONSARD LAMARCHE;Nonsard-Lamarche;Nonsard-Lamarche
55387;44;55;NOUILLONPONT;Nouillonpont;Nouillonpont
55388;44;55;NOYERS AUZECOURT;Noyers-Auzécourt;Noyers-Auzécourt
55389;44;55;NUBECOURT;Nubécourt;Nubécourt
55390;;;OEY;Oëy;Oëy
55391;44;55;OLIZY SUR CHIERS;Olizy-sur-Chiers;Olizy-sur-Chiers
55392;;;OLLIERES;Ollières;Ollières
55393;;;ORNEL;Ornel;Ornel
55394;44;55;ORNES;Ornes;Ornes
55395;44;55;OSCHES;Osches;Osches
55396;44;55;OURCHES SUR MEUSE;Ourches-sur-Meuse;Ourches-sur-Meuse
55397;44;55;PAGNY LA BLANCHE COTE;Pagny-la-Blanche-Côte;Pagny-la-Blanche-Côte
55398;44;55;PAGNY SUR MEUSE;Pagny-sur-Meuse;Pagny-sur-Meuse
55399;44;55;PAREID;Pareid;Pareid
55400;44;55;PARFONDRUPT;Parfondrupt;Parfondrupt
55401;44;55;PAROCHES;Paroches;Les Paroches
55402;;;PAROIS;Parois;Parois
55403;44;55;PEUVILLERS;Peuvillers;Peuvillers
55404;44;55;PIERREFITTE SUR AIRE;Pierrefitte-sur-Aire;Pierrefitte-sur-Aire
55405;44;55;PILLON;Pillon;Pillon
55406;44;55;PINTHEVILLE;Pintheville;Pintheville
55407;44;55;PONT SUR MEUSE;Pont-sur-Meuse;Pont-sur-Meuse
55408;44;55;POUILLY SUR MEUSE;Pouilly-sur-Meuse;Pouilly-sur-Meuse
55409;44;55;PRETZ EN ARGONNE;Pretz-en-Argonne;Pretz-en-Argonne
55410;44;55;QUINCY LANDZECOURT;Quincy-Landzécourt;Quincy-Landzécourt
55411;44;55;RAMBLUZIN ET BENOITE VAUX;Rambluzin-et-Benoite-Vaux;Rambluzin-et-Benoite-Vaux
55412;44;55;RAMBUCOURT;Rambucourt;Rambucourt
55413;;;RAMPONT;Rampont;Rampont
55414;44;55;RANCOURT SUR ORNAIN;Rancourt-sur-Ornain;Rancourt-sur-Ornain
55415;44;55;RANZIERES;Ranzières;Ranzières
55416;44;55;RARECOURT;Rarécourt;Rarécourt
55418;;;RECHICOURT;Réchicourt;Réchicourt
55419;44;55;RECICOURT;Récicourt;Récicourt
55420;44;55;RECOURT LE CREUX;Récourt-le-Creux;Récourt-le-Creux
55421;44;55;REFFROY;Reffroy;Reffroy
